eigval_1,eigval_2,eigval_3,eigval_4,eigval_5,eigval_6,eigval_7,eigval_8,eigval_9,eigval_10,eigval_11,eigval_12,eigval_13,eigval_14,eigval_15,eigval_16,eigval_17,eigval_18,eigval_19,eigval_20,centroid_max,centroid_std,dist_min,dist_max,CN_mean,CN_std,energy
47607.00500503369,22551.444284441182,20384.425610556766,20087.739950798165,17455.902855593977,16960.100883560775,16607.32249245595,16430.924574526005,15885.969038339439,15449.708260001738,15329.5511743448,15206.400030946143,15067.817184689631,14982.52581849426,14897.024341559232,14834.444645643527,14823.492685053141,14696.96108958217,14556.071805511509,14533.196450849086,4.836523,0.8934531648738694,2.586427967594884,8.476287122921804,5.3,1.9261360284258222,-1554.016208
46540.80380722978,24003.485422456848,19774.186910510623,18775.166104383323,17604.61942036541,17391.948691566045,16993.533462910233,16749.892309099025,15610.893202338897,15593.172751923856,15542.01881133543,15314.946388090293,15233.872567061746,15071.911552524922,14869.77129172658,14824.11183846848,14783.927985739676,14675.21094553319,14566.710131500415,14427.844587216308,4.4142227189665,0.9696418045418809,2.5979394254447117,8.34434007998973,4.8,1.9646882704388502,-1551.716509
44080.94862225148,21500.470849963614,21500.46960404943,19204.393583360692,18869.48460743575,17177.122725491678,17044.5492881437,17044.548617334556,16475.824494901226,15660.923146254456,15549.83016834442,15549.829615646724,15093.163825111784,15012.166415804242,14964.064799840817,14964.064772670548,14878.372275455466,14878.372238853559,14582.220996595643,14317.207534471487,4.897004157566644,1.1725394551436807,2.5662876541886335,9.793709825727582,3.6,1.3564659966250538,-1549.039125
45637.15481472486,24266.31860628393,18940.231442495424,18818.308294655897,18614.670948141345,17002.68609668898,16931.750336813762,16905.96444178016,16335.93319902732,15866.392804723086,15464.379355707371,15385.394688649196,15086.87837346053,14939.041195071442,14929.950318628586,14757.328806905667,14695.486770407237,14617.239883410975,14610.314195457046,14542.603608948351,6.703795563125714,1.5574206689824153,2.573792882805064,11.855473115285024,4.9,2.1656407827707715,-1552.612539
48191.41290250802,21951.035629245293,20993.337158411505,19367.637844295736,16877.731000568194,16847.364511040054,16766.35973223239,16637.945303141478,15947.182542223421,15847.055260632678,15372.608686465694,15333.307357491392,15122.051921641978,15105.585184954707,14891.01272320384,14716.191735207867,14684.31708617517,14642.638747106781,14582.794768880503,14470.458086554403,4.2243579568071645,0.8744609268256203,2.5990413947288333,7.695736833390874,5.6,2.4576411454889016,-1553.209933
48145.02838239254,22772.247040368475,20088.00071275991,19027.501436284456,18016.13906576763,16895.822610123432,16491.002658735353,16131.23145264406,15990.373832693718,15780.83670705763,15273.912128867869,15205.895122919406,15159.413391285947,14995.709847201213,14924.849568407326,14841.541884160803,14838.493086650826,14637.829000622427,14566.153324996783,14566.046928041489,5.235511916289561,1.02732003051234,2.584316,9.697498,5.8,2.638181191654583,-1553.274827
47999.56058686717,21808.954556017045,21476.910013090383,18816.372820890912,17635.05245328457,17350.5990347772,16874.26567947896,15787.159929114603,15782.25164302167,15672.47423721128,15521.762575053323,15438.580114745311,15246.869583633406,15033.351310672298,14815.01937006693,14758.802846703891,14707.771209622037,14610.862748967269,14546.734819325535,14464.672649437345,5.133753663770107,1.1091889115530487,2.559634,9.018046,5.5,2.3769728648009427,-1552.578575
47820.94854576087,22251.953548718317,21409.38263482815,19003.661952812,17376.17101753406,16993.41904949753,16666.870544555033,16197.128366869669,15914.118955406146,15770.029465019887,15561.680185331687,15200.648257127796,15069.946530320472,14971.432053784825,14917.753637415868,14841.277005831085,14733.44241098884,14594.675190699381,14580.989935647745,14472.498893831882,4.236097153739749,0.8588401525833708,2.569874,7.835236,5.0,1.760681686165901,-1553.012721
46150.6905262948,23204.27175287794,21485.985434695307,18374.46620585768,17857.395807081037,17159.248984094545,16871.01753561,16038.15161003759,16027.666944400991,15782.491988065334,15698.878775323878,15279.027485785384,15047.3555872728,14984.67677564527,14880.154531930048,14873.092367938487,14801.694781070757,14794.984722574709,14539.768969870962,14497.007395553679,5.348765249254635,1.218809970720584,2.53642183275042,10.246016512136801,4.8,2.15870331449229,-1551.698414
46846.51632612255,22328.01840637058,21839.86287032462,18308.206251672356,18235.072009576626,17041.61590860398,17013.87202365312,16192.072670873395,15989.81507889685,15794.569006617037,15359.965509166153,15152.702243475513,15128.143697488837,14981.306024521156,14935.715681532687,14853.360240466654,14727.976109901736,14595.285392426294,14546.195165154078,14477.757565136992,4.9824538299612975,1.0472916682105349,2.6064113701202274,9.524691584279358,5.1,2.046948949045872,-1553.787663
46704.68805286371,22080.162856263258,20944.869724966433,18739.793793953566,18070.53229628447,17479.624354122076,16829.467732552544,16170.739728882474,16101.835638603041,15545.78445415381,15491.574554491366,15477.172709468836,15278.062364513899,15258.72089329935,14906.20891239135,14878.280477704217,14784.54430042606,14640.061897475722,14521.39578071781,14444.507658847213,5.120412732731806,1.0998077707982306,2.576168265745272,9.93209268440005,4.4,2.1540659228538015,-1550.104063
44098.92425942765,24237.489352957717,21936.98813116384,18715.845238121037,17748.849252973105,17100.306552219296,16631.076574872233,16282.50330828554,16145.202561526765,15901.037393989667,15688.05385059714,15339.68216660031,15080.617075605458,15023.075422326207,14964.033186299428,14952.954024769111,14777.64619720027,14625.47690879081,14612.285639470976,14485.981084784755,5.447920073101293,1.2399393255160451,2.558560812897751,10.212708169185536,4.2,1.6613247725836147,-1551.265371
43498.84894227364,23689.58303190261,22662.49796568237,18795.371590899107,18161.595122519342,17368.55650926697,16441.59550448856,16324.093228727379,16265.621318964437,15850.405448820466,15678.10949517846,15285.082772167252,15176.938861115883,15057.859802135992,15018.916398626854,14759.475170427904,14742.950483535626,14682.789440110477,14498.910024106879,14388.827071031032,6.637203115727136,1.444959322363223,2.569814,11.489794,4.2,1.32664991614216,-1551.579343
44216.01210664255,22721.182078045444,22101.47058418813,18706.225328449702,18656.86443799647,17746.07127605321,16303.755044056621,16255.28219373609,16228.850010977185,16056.761899807212,15822.894243171651,15307.893116113022,15044.61198580716,15024.074515961192,14994.117592349836,14824.935624937725,14734.003900918622,14663.561261315834,14540.042038512334,14399.418942941178,6.062236770811908,1.494367318720301,2.577903805070313,11.59954,4.2,1.6613247725836147,-1551.922574
46327.552728625364,21887.40194347392,20884.32407831953,20884.324078319518,17195.748825184008,16885.55153936352,16586.93659429946,16586.93659429944,16256.169756744634,15820.139269550957,15395.513439429626,15395.513439429613,15109.978358755998,15109.978358755978,15069.551514222534,14741.932838909759,14741.932838909746,14651.033513408855,14543.304218069628,14274.20425390917,4.059682779624043,0.6332214109207673,2.5944454908515615,7.374129986860281,4.0,0.6324555320336759,-1550.802695
45594.36610672495,23042.52679787981,21624.59931780578,18306.75480833341,18283.266539085995,17293.092489569255,17290.653074816193,16218.262250739532,16064.679217509418,15710.810154294606,15301.820025470837,15232.178835901845,15226.007110626379,15054.983212671284,14908.390360008825,14857.355720183841,14757.519042919086,14583.671210318533,14564.3793518948,14432.712555226934,6.104817196270581,1.320583072857889,2.592100511768014,10.629123173078765,4.8,1.886796226411321,-1553.214181
44958.28348026275,23311.908160276733,22444.964518409863,18295.41897915408,17965.26625557456,17917.933904468882,16227.94714994037,16127.433295315705,15833.551499081292,15788.575354298295,15685.16702971617,15269.328939123177,15159.44029611248,15088.650384518842,14958.625823156786,14830.040144343668,14810.128273671093,14633.119666002045,14627.104319441107,14415.14070911337,5.462489005889623,1.338931527207743,2.533064,10.460168069023032,4.5,1.8027756377319946,-1552.032323
46113.60447910502,22736.891000096995,21000.399022983882,18286.121033873547,17891.919558002006,17618.626378079265,17378.712194260163,16073.60170071184,16029.036505517783,15891.71816042944,15809.881068321118,15204.851297454077,15026.749409934717,15015.855455965117,14908.330507486684,14897.33173755254,14715.097032147047,14689.39003291852,14587.790691328706,14472.12091581278,5.6308755321850255,1.2668277521169324,2.576882827961916,10.389890426597626,4.8,2.3151673805580453,-1552.074969
47099.45641418667,23213.546220016273,21114.722463055485,17864.229288536495,17664.137771926384,17525.091083156338,17487.151864352305,16041.178647347719,15982.759057794772,15586.482681244226,15428.756225026395,15251.806290265755,15004.085895823944,14944.309270565169,14931.724578131272,14928.276322851612,14601.609148303349,14592.945710052098,14584.2119288014,14501.547320543525,4.455072542540694,1.0109584335697124,2.605603000023219,8.90973716151049,5.4,2.009975124224178,-1554.257775
46257.3241682061,22080.670170155296,21091.893595111946,19182.112618406118,17819.66969292495,17526.38423795705,17324.948570189954,16617.637686973958,15772.248461574814,15584.307688873214,15322.617970145287,15295.400572313434,15229.135878562773,15223.342062410038,14915.745045698517,14901.753878387774,14598.269193079404,14596.912191695981,14504.68842660168,14502.966072712868,4.671762326555687,1.0744885151057975,2.5882056947796865,8.883023117741166,4.8,2.08806130178211,-1553.042783
46912.73632322563,22840.207436521476,20188.582438195826,19499.16984784906,17582.712711550637,17451.35000928109,16491.716138785752,16487.43855131734,16308.786856600474,15547.029919665225,15438.197540215848,15252.205031005804,15235.50749703215,15096.195965967887,14950.041474578335,14745.347215001655,14670.18066236121,14621.728753402655,14544.190798489095,14484.703010934092,4.577434773584436,0.9832199257514985,2.586550834245676,8.355945441432047,5.2,2.181742422927143,-1552.735692
45844.50602250639,23648.612764024645,20092.927558069965,18728.05378332658,18482.14724803277,17442.349750863294,16702.43801014238,16279.582718820468,16103.69532570945,15817.153274982677,15647.744104605095,15243.996908174571,15121.078191992257,14926.358978971977,14900.606402109683,14836.023394521997,14732.102630210424,14710.060999650672,14607.949538761563,14480.6405765043,5.937372055940237,1.3431564634730753,2.5878879819460887,11.197707539898333,4.8,2.039607805437114,-1552.489716
43470.65528352797,22287.20178687472,21227.734784113603,20487.399126065644,18237.779711206866,17284.58478932938,17265.35591472173,16540.637092566063,15887.439249022314,15777.36647944643,15698.788768874154,15324.879159287673,15312.862973526448,15172.593812151783,15035.269177431614,14777.537645710623,14702.574197151405,14693.623150476786,14634.822841823283,14528.922238672863,6.065327550819083,1.4052128817831002,2.57516439602931,10.313406950477908,3.9,1.7,-1549.633575
46465.481392847374,22145.691737878707,20225.954937991322,20159.0858892201,17933.232729429757,17018.729370358997,16876.73517675594,16563.54920982309,16266.813470477711,15477.632244137394,15309.647396867555,15238.864900375185,15238.799275572977,15206.95762160966,15084.751665547225,14926.215699023815,14607.620528856092,14605.57272349514,14582.048331627253,14414.643880085852,5.001260198276131,1.025978127924649,2.594352471355039,8.942388,4.6,1.8547236990991407,-1552.124607
46306.56395611316,22218.47207973878,20427.220560588317,19798.836379803524,17768.823084605425,17531.39203454721,16628.16043810485,16516.819643680898,16194.137585698434,15677.874634293401,15519.85839645486,15512.932867997519,15219.116844355314,14989.049629393863,14858.142926372733,14801.66362693296,14715.037190983976,14620.42475323893,14574.443683445761,14469.057865631374,4.564807204508203,0.9838164040652233,2.5760766705053637,8.761766,4.2,1.5362291495737217,-1551.263548
45628.27077022028,21867.826397553963,21867.82639755394,19917.38676033873,18221.723173673,16362.997339302981,16362.997339302961,16333.246129260217,16301.033996993618,15664.206520620517,15664.206520620512,15650.896452794235,15080.95444736409,15007.763243067138,15007.763243067131,14910.0503468006,14779.380235659619,14779.380235659612,14663.430941276745,14276.687690851295,4.502045184289691,0.8827747987187285,2.5840397074596204,8.995238,4.0,1.0954451150103321,-1549.254818
46481.44019202312,24275.608667182034,20511.95350692682,18285.280720338313,17818.79762981982,17144.179247404987,17077.426868957555,16143.475502743479,16066.104028897522,15804.21538550101,15347.953390550158,15149.232070795126,15092.376510250248,15015.585562717977,14964.729309572607,14756.914328436562,14667.168036529605,14618.369046225696,14610.343891765806,14516.874285342776,5.428339400756459,1.0804703381735674,2.5858795007681623,10.015236458574504,5.2,1.7776388834631178,-1553.331311
46162.02341656433,24614.21176069272,20273.52697250744,18372.64008779178,17765.689174037132,17116.87135849847,17044.789576654945,16195.07826823912,16182.077917189099,15801.966607308932,15403.814409931547,15137.458830175241,15105.384053106995,14997.955472020592,14925.578180998926,14849.18617247574,14641.348390740748,14594.222654651992,14583.274285504904,14580.930592890563,5.4046723084106585,1.124692002146542,2.585992,10.041394844217312,4.8,1.469693845669907,-1552.55609
46196.250578879204,22874.805240364134,21196.800257452905,18399.454860337017,17862.016643970383,17505.502790110073,17036.93544651907,16090.351130122099,16053.972335615776,16029.246459264657,15493.250125548202,15411.730310877134,15106.40093963877,14932.675967000463,14930.390325121401,14907.073103186944,14686.495719036513,14617.524886184568,14544.596769820422,14472.554292931529,6.686641972234568,1.4140730693579058,2.580194612423256,12.25963,5.0,2.1908902300206643,-1552.210494
46092.3951957196,22086.773168034397,21065.399945239304,18761.346157994678,17806.606372672974,17495.22078333625,17246.071967393236,16755.11528378784,16060.870651529358,15793.707024549176,15552.194803001688,15350.393910758843,15201.56171070434,15009.452193042365,14907.78438957231,14884.335690447037,14746.18080886002,14550.318010245423,14516.258576535132,14466.041538557161,4.544497655053417,1.0728645919635715,2.587002191035987,8.870875693374865,4.6,2.2,-1551.86897
46037.127914564575,23257.315834706627,21421.001999138014,18475.25379726787,17712.952879404136,17527.713919777292,17287.65941193846,16126.512275511372,15747.62026395739,15711.871337386932,15703.762183792256,15348.863911394836,15017.249474714628,15007.201963677819,14856.719249728067,14772.624159860685,14638.63199233075,14625.453231160109,14553.096796644686,14519.395585024678,4.995647637215519,1.2036307003477822,2.585216067327836,9.496967287828364,4.9,1.7,-1553.177031
46463.66443144498,23383.830133433905,20999.946378543387,18289.72755898244,17804.94502451664,17359.83221401113,17325.861868404507,16069.693045101567,16018.167149280218,15817.56963662756,15354.986896330367,15220.47712275189,15048.974167658927,15030.30122770133,14928.718040122678,14907.120321785453,14671.924378321697,14588.910764843311,14583.975150401922,14479.402671717226,5.711675944936827,1.2432019714363645,2.5809290764980353,10.416400489027291,5.2,2.039607805437114,-1553.546726
45776.519534311694,22618.233121561272,21634.838468344948,18435.441690035223,18314.200710867357,17272.952398831363,17262.248372353304,16246.62800938857,16228.190243875437,15692.837718218265,15304.144769845136,15229.348359458709,15180.377768609122,15048.031243161846,14909.721620373837,14810.238177747713,14759.534768775107,14592.51962129619,14580.227973981022,14451.793610945075,5.713882001500293,1.3241024365228695,2.5943689921651467,10.651369517883886,4.8,1.9899748742132397,-1553.261349
44289.932451600085,23282.30430059031,21824.04546144796,19348.977610245605,18452.877390075486,16820.309339283587,16538.20222978622,16530.18819829074,16240.156344605182,15969.469504204151,15601.29341416217,15169.082825347503,15019.485896196797,14890.582397400087,14872.690141168205,14849.772412922992,14825.317816577957,14669.870023221347,14631.663789792845,14521.806635062001,6.888108094481241,1.5812779693031922,2.580536242890807,12.851976000024315,4.2,1.32664991614216,-1552.659573
45040.37158442677,22965.736887253282,22130.0056495589,18708.187763863174,18211.61964385931,17377.233117237083,16474.462791833605,16457.583040076814,16398.221969239625,15749.501390578498,15298.398794684543,15274.369152725423,15177.671242879893,14920.783039075972,14909.301443478675,14834.829239928678,14684.045555873814,14638.982542789756,14608.153988097132,14488.569344520207,6.35158642724611,1.415391778345401,2.5821704069816924,12.113562,4.6,1.6852299546352718,-1552.845255
43117.24161738509,23186.57148715105,22288.66394831123,19057.299951639357,18190.693751417373,17316.87115131168,17055.49713269264,16880.195988206295,15860.030281211582,15738.982590017771,15658.899931186854,15555.070477553712,15283.3689453064,15001.259513648898,14985.015160211315,14951.86167578563,14717.054309809386,14559.724881192835,14516.997397675943,14426.727990266247,7.231761616817924,1.6326850925776808,2.5624690734071307,13.474333076481075,3.7,1.3453624047073713,-1550.638124
39408.12422288918,27050.994511510802,19282.43369547629,19282.43369547629,18987.235953807754,18987.235953807747,17243.136253094577,16220.212372190377,16220.151520790156,16111.064891959042,15220.45284050521,15220.452840505199,15212.480405185737,15112.528205787321,14979.69496887899,14979.69496887898,14890.561758345206,14890.5617583452,14610.41472647278,14438.162638074255,10.014787138330648,1.8053411845372456,2.572914,17.78263357213827,3.6,1.3564659966250538,-1547.542917
43748.4008121629,24145.748688354008,21536.711013206666,18903.577865810923,18548.117380047584,16766.662116508203,16707.944197148405,16567.257185762417,16232.642685120914,16215.707899878726,15371.151662985805,15213.909611860776,15203.10191139223,14978.527667072238,14959.458271002217,14834.909720932994,14798.64520592731,14597.131828677004,14596.894679334686,14421.527778795227,6.341041184376979,1.5646275855520293,2.5939363890938036,11.963813050074126,4.3,1.552417469626002,-1552.23283
43933.94702606893,22838.885169773115,22734.54370812065,18645.99371449862,18194.55019754802,17624.208703351378,16538.998050032056,16269.361997692868,16253.072180434447,16226.40992316972,15654.520548805807,15169.65683044986,15046.445226330916,15032.613974168073,15027.086128199711,14775.149080654084,14737.76425058964,14711.15298693636,14533.112005655645,14400.556479501283,6.123266835146415,1.417413818933771,2.5711,11.581596,4.2,1.5362291495737215,-1552.110241
42309.36628646304,23622.61951499945,22517.901574469182,19320.758818157152,18340.103977849416,17754.888390306845,16663.813260353047,16583.2769952487,16224.561648532022,15738.210621359836,15670.878928649987,15299.236118650611,15086.708882027393,15071.044238343291,14986.37504075107,14846.140092022308,14722.706153329555,14704.213176195768,14476.27312117208,14408.951343100362,6.578562551366446,1.5599931658645185,2.5810726931336125,12.691884298225304,3.8,1.16619037896906,-1551.357655
42475.36485319632,24171.289937524838,22107.707277652222,19164.84715115332,19062.253738075564,17066.45401630578,16927.734968310622,16524.668589363795,16120.130018061092,15711.310534208207,15410.484181008374,15347.156788584685,15266.689680361274,15045.914780773903,14886.232185617566,14858.922102711182,14698.357916655412,14697.84076747801,14455.480130887652,14349.18856405136,6.832739917459906,1.582809560231028,2.57314,12.614286213946789,3.9,0.9433981132056604,-1552.367494
40776.88923634135,23563.520417177773,22853.165191124477,19226.032609990747,18282.34563746869,17798.267120334778,17099.126280021435,16814.28795211624,16255.950050984473,15845.958225428903,15742.458476419793,15562.024153766746,15215.814245858934,15138.183922447834,15050.683233899192,14788.706350657303,14770.103216725895,14642.99203463558,14559.214162424536,14362.305664156524,8.1674851859079,2.036474639127068,2.5613941981875805,15.053008234093808,3.3,1.1874342087037917,-1548.790045
46651.39328723694,23417.99275107978,21540.66101986245,18406.06395849642,17982.56691949364,16963.9036405484,16488.638769127767,16183.2315640928,16103.218062932037,15730.95670197627,15488.193854850653,15176.561631279745,15041.095178742607,15028.98151867654,14933.62208952244,14750.069866919514,14723.657417163373,14595.650974095006,14576.710664732,14564.85831115295,5.845530685859496,1.233106101368198,2.5974194324559905,10.754980951595266,5.5,1.857417562100671,-1553.957533
48029.61208744557,21588.98693743456,21540.68582411108,19190.060015038747,17444.933654941804,17110.201165619535,16797.296818982064,16004.288188905131,15896.112663383827,15797.382442197366,15501.016389456334,15300.022633304292,15242.859482419173,14932.810637889434,14775.992620873232,14763.660996901292,14755.57607160184,14689.181004322803,14609.494497863268,14377.854049289834,4.885336333129378,0.9494403120506502,2.5864784330473354,9.737897016733438,5.7,2.4515301344262523,-1553.713933
46393.51115160582,24448.105455224733,20375.798898425328,19440.777568989888,17389.491084392306,16898.04443856513,16682.24019647877,16283.017448373663,15896.579039531165,15722.44594687869,15350.871168696625,15185.440933242946,15110.027875657906,15017.230162496196,14966.445047836247,14743.598901835827,14705.985180995789,14650.940971903501,14602.180193753793,14485.296517096898,6.013334715429119,1.2203915784935715,2.5822467599611776,11.37098674043625,5.3,1.5524174696260025,-1554.207672
44207.473106805155,23464.249989745178,22478.98429409435,18858.549327830915,17581.327130529622,17026.947253280476,16665.60117367877,16247.783167354952,16221.017207282033,15939.889264315176,15711.666872987453,15396.298888646988,15190.80680112041,15058.988191526194,14920.151848198973,14919.409207562612,14781.369749945614,14755.888195242604,14544.78787972643,14376.838632107276,6.080726663779338,1.186483844444499,2.5749894571659904,10.625760461835473,4.2,1.4696938456699067,-1551.05167
45217.52446219258,22500.185017510717,21700.78067433363,18811.128528625613,17702.317627319273,17628.87076676444,17028.57555218055,16445.213713720168,16013.702304755921,15605.415310203678,15566.13996200505,15313.345577292066,15302.031827391305,15236.565956986711,15169.149874072573,14816.443176251065,14813.902036952835,14634.362204374003,14473.792159050829,14368.581449998279,6.065844825918727,1.308077334464713,2.57937,10.873248832800847,3.9,1.6401219466856727,-1549.976112
46872.00925450136,22048.042230314586,22047.812517175047,19039.65549529049,17987.46647572644,16459.549669697506,16403.03555407354,16402.77376698514,16339.943538486888,15620.305414972132,15620.283165788991,15176.577413712137,15102.834753645146,14899.928975170871,14899.8293353034,14890.697692088783,14821.92768971661,14697.624343164849,14697.594157367825,14320.136738799518,4.261572448784368,0.8834207575877643,2.587632459477582,8.170183777397911,4.8,1.6,-1551.627313
44426.709945737675,24137.996664616883,21571.993069944834,18334.084775658226,18010.02870560689,17018.864959582075,16668.8881381557,16255.057191975351,16246.027021562159,16215.147062978518,15635.929304449104,15298.773043176616,15101.516718478613,15074.19289590345,14929.938832479525,14907.857825019533,14830.364087259024,14724.54147313971,14554.854368152537,14405.262098104822,6.016751335996029,1.1688730323726075,2.57473,11.625766,4.2,1.6613247725836147,-1551.211287
46954.68632791008,22395.37623123407,21951.517530421606,18712.19406073926,17573.90706359027,17321.558539251117,16875.756342726196,15717.870816360783,15648.042300662957,15509.926608158248,15499.383925619733,15443.960624174942,15220.78847427949,15216.445179636103,14836.154072599218,14836.103228891065,14748.414551872844,14731.503533512701,14660.657108171055,14493.781662169473,4.135708695966146,0.9055804559964987,2.556361,7.739860884430546,4.9,1.57797338380595,-1551.662819
48501.06475460256,21362.496352482198,21155.20411798794,20089.309290100686,16917.324276287865,16777.668447051776,16689.796401553347,16154.194644647894,15899.733011161195,15681.292825931518,15625.417186343731,15199.453136440912,15121.10486782417,14913.66896571935,14904.101382938072,14885.303970509702,14851.849811516,14573.46344253541,14556.762036200402,14488.819260146489,4.074961220828611,0.7667567541147556,2.59602,7.807804,5.7,2.1702534414210706,-1553.209845
48564.264510053996,22925.883451278904,20549.297108104052,19436.490492751935,17755.560939090876,17017.36480853568,16220.086313953334,15973.486028891866,15749.718390332127,15558.534021493217,15429.970337722469,15135.004627113374,14965.199719364091,14884.874483071266,14819.008296085816,14799.908050013237,14799.817995083524,14743.514012824879,14556.352303798252,14463.692292418298,4.569075300179787,0.9259170242969843,2.6051294937881684,8.655076000748982,6.0,1.5491933384829668,-1555.680568
47690.502708148866,21807.205244490928,20816.493580346098,20064.26642631934,17738.624742890584,16721.05674694998,16712.351930686018,16179.926286103999,15729.474143446007,15656.954061936962,15524.975978556831,15184.163535461597,15140.370249145466,15011.201191465601,14958.822882345024,14839.297313285042,14719.952641411232,14683.980067836112,14665.728683523637,14502.679767631815,5.142753986970794,0.9864227223655314,2.5913175034074847,8.709469312032565,5.4,1.984943324127921,-1552.95631
46498.549630291,21514.725627565018,21029.724948700612,19899.726929666176,17523.70657671011,16952.48341299973,16902.71339465274,16570.652117719743,16092.34096555313,16031.569893672024,15508.25199413178,15455.171590132604,15035.967157340752,14957.46920214832,14840.997991486965,14823.310349649812,14765.788639552038,14682.436432890923,14682.385604878173,14580.055722239615,4.6660288022223995,0.9999878138667341,2.5777830072170542,9.129451181943523,4.6,2.0591260281974,-1552.083989
46076.25455427334,24225.430387205648,20246.782991387034,18475.47328868935,18070.81538287089,17066.81233299884,16584.728788359153,16293.404581764069,15857.98603136815,15774.457294287935,15461.953260357464,15424.634465217523,15352.494821616985,15038.52489993598,14931.79393355951,14862.127683463399,14814.534421083517,14794.346818433662,14591.38263068656,14404.08961442229,4.769818731025426,1.1607143823540425,2.5887560229888407,9.272652506883723,4.7,1.8734993995195193,-1550.961742
46604.21979971933,23051.430515184707,20988.589330404568,19388.931530973296,18160.325894857906,16974.140725082776,16376.67382308727,16316.447815976797,15896.753627960186,15748.357133154888,15672.312349857779,15219.265505578915,14954.31580151293,14943.972295077992,14812.52903804364,14738.885452306526,14694.301065292046,14644.463014396868,14619.894441241737,14542.2190222711,5.753347000008691,1.0494815750433495,2.55152839545967,9.272083374294043,4.9,1.2206555615733703,-1553.345388
48803.16869519178,21978.7534484755,20552.856337560483,19905.156789063985,17038.689402811415,16745.491247710117,16521.520642834294,16461.206090023803,15886.868834061288,15660.1275429575,15482.054346632054,15074.477068694152,14999.129660515584,14959.244208931095,14936.057625845782,14917.251280116074,14808.699612386195,14629.488366845988,14568.312813923423,14419.474167400676,4.63073,0.8051100299382208,2.581508,7.819806,6.2,2.15870331449229,-1554.035365
48010.89401531858,21477.285262612117,21474.080828102142,19392.909686497907,17166.501097222575,17029.22836617622,16839.60858456801,15942.450579017464,15931.620916592905,15656.924503195673,15638.21098674662,15339.155092177409,15309.238058273893,15229.597140936165,14831.41697217728,14830.115555770717,14747.501095720654,14533.828565242173,14524.354206333073,14443.106669299614,4.427985,0.8159664951856119,2.578082,7.660376396532548,4.5,1.9874606914351791,-1551.799014
47358.45817954201,23750.71573413987,20796.832795891754,19223.553389655728,17731.359621201926,16947.008240034163,16582.331297910998,15997.652815896392,15859.584522001194,15550.902501623077,15257.996888969124,15152.652355896116,15048.382283265957,15046.66816588944,14833.07039499212,14731.383572077717,14729.484518095524,14667.869405059771,14556.972391739384,14525.149108098929,4.833467574415494,0.9056439337284264,2.596508005208919,9.411676795582176,5.5,1.02469507659596,-1555.721965
47672.14984088928,21476.311379079612,21411.895440994893,19444.197801112856,17517.38336229876,16761.862781727472,16681.472600975918,16095.174537796578,15969.251046776739,15911.011202781949,15702.047030606198,15475.277761157899,15126.233490068196,14980.025243204935,14823.940884819309,14816.248610183327,14783.825415976695,14771.125470055196,14504.573836825233,14424.02044465015,4.932115,0.8725759404114662,2.594506,9.863814,4.5,1.91049731745428,-1551.946492
47282.74834249514,23042.66042402293,20580.406280550746,18746.403933636273,17487.90275108179,17183.091927454763,16729.07807605814,16677.989285736807,15638.641708528583,15596.184880179899,15586.803098895789,15553.03866113015,14961.911935613962,14956.798641080584,14883.527587274388,14872.200560545281,14855.91638789942,14775.970949470267,14500.513533480382,14436.239216845957,4.7535308506921465,1.0077274739512465,2.5946744589462467,9.141991631910685,5.2,2.2271057451320093,-1552.917706
46512.306067632366,21578.33468504782,21528.991462197548,18696.493068445998,18201.95353574092,17656.001707069045,17137.145950140442,15997.564851096795,15817.610947695397,15463.945521091393,15422.69693857371,15404.299731155474,15360.584162486191,15141.204839810185,15139.987549531048,14904.17855732436,14788.358949645703,14646.349555204775,14529.147561612956,14420.872540479148,5.486412717438691,1.1880074267664842,2.578778212571605,10.355554858107798,4.5,2.0124611797498106,-1550.635412
45786.49491283251,23322.19214609378,21662.509504307218,18505.947538737157,17794.683954253116,17672.91753918109,16638.361927403945,16009.733431561519,15927.303233076187,15888.18127015386,15600.234048162227,15387.529037052498,15012.145731697237,14956.861160772925,14921.07379070479,14907.91533619826,14789.721333584595,14578.81966872787,14576.447686193309,14408.954931287102,5.578517976255433,1.1791411787550528,2.587859519580033,10.155073013684245,4.9,1.7,-1553.182775
47466.32155776987,22980.16202537584,20880.586663947488,18894.69006181316,17471.24894561576,17040.659974384947,16702.929340255647,16380.54495681185,15670.921299145051,15613.830471582882,15383.417300589443,15261.9590780689,15242.76541481941,15212.931725441198,15009.424927251233,14734.677653627512,14723.386109932331,14658.580076066859,14591.569370128225,14427.421229353602,4.638451737773068,0.9205875704189638,2.5829245201540445,8.27769424525121,5.2,1.9899748742132397,-1551.642426
42686.37106348283,25389.57578296751,21232.95451819553,18191.579587373504,18148.671065153183,17429.725463730043,16986.515524220802,16460.20473317309,16424.37391576572,16217.264105733642,15439.321739269075,15256.749517210319,15166.913675509255,14994.77396549202,14845.196985291555,14812.31282405301,14752.02543023064,14714.49548739855,14694.099045490428,14504.903752240554,6.411859570526245,1.2618782196881504,2.5822142318308914,12.094953681792834,3.9,1.2206555615733703,-1550.198835
